country,code,region,region_noHICgroup,incgroup2,incgroup3,incgroup4,fragile,survey,year,status,cohort,parent,child,obs,P1,P2,P3,P4,P5,C1,C2,C3,C4,C5,MEANp,MEANc,SDp,SDc,MLD_psu,CAT,YOS,DIF,MIX,CAT_ISCED0,CAT_ISCED1,CAT_ISCED2,CAT_ISCED34,CAT_ISCED5678,COR,BETA,MU050,BHQ4,Q4Q4,BHQ1,BHQ2,BHQ3,Q4BH,Q4child
United Kingdom,GBR,High-income economies,Europe & Central Asia,High-income economies,High income,High income,No,ESS,2016,Retrospective question,1970,avg,all,937,.001579363,.34052333,.18860911,.24186611,.2274221,.0026158728,.11719017,.10483266,.25213084,.52323049,10.479026,14.745947,4.3482976,3.5665953,.53874737,.70248592,.80947548,5.5977926,.7200942,0,.70004982,.77960068,.65036803,0,.38798895,.31823939,39.732258,.15939182,.40211618,.37053639,.29111066,.17896113,.2550818,.25058988
United Kingdom,GBR,High-income economies,Europe & Central Asia,High-income economies,High income,High income,No,ESS,2016,Retrospective question,1970,avg,daughter,526,0,.35230482,.19693263,.22710189,.22366066,.0020934597,.1149352,.12929878,.22683798,.52683461,10.327177,14.852474,4.3334999,3.4700058,.7443375,.7139461,.83096367,5.9107256,.72649616,,.71447891,.75955355,.67357069,0,.37284419,.29855117,41.442249,.16742367,.44086027,.37104496,.30393428,.15759709,.27640936,.26068932
United Kingdom,GBR,High-income economies,Europe & Central Asia,High-income economies,High income,High income,No,ESS,2016,Retrospective question,1970,avg,son,411,.0031281831,.32896969,.18044654,.2563448,.2311108,.0031281831,.11940152,.080839686,.27693453,.51969606,10.627939,14.641479,4.3623662,3.6596756,.80522513,.69113845,.78833908,5.2879386,.71381605,0,.68489605,.80105633,.6302098,0,.40493524,.33970821,39.984566,.15105535,.38246906,.36993465,.27782208,.20118794,.23473488,.24068576
United Kingdom,GBR,High-income economies,Europe & Central Asia,High-income economies,High income,High income,No,ESS,2016,Retrospective question,1970,dad,all,1038,.0049417084,.441912,.085362382,.1934384,.27434552,.0028887405,.11135981,.1064096,.2612569,.51808494,10.868759,14.692864,5.1596599,3.5858715,.53874737,.72017235,.73574084,5.8349471,.72661376,.70896578,.76521873,.80058926,.58206254,0,.33794197,.23486364,40.956524,.17168961,.41189432,.36043984,.27912158,.18874897,.27471513,.25061682
United Kingdom,GBR,High-income economies,Europe & Central Asia,High-income economies,High income,High income,No,ESS,2016,Retrospective question,1970,dad,daughter,585,.0070042759,.45622346,.076565236,.18331558,.27689147,.0028999387,.10946182,.12847087,.23822857,.52093881,10.763908,14.779252,5.1853218,3.5334313,.7443375,.7340219,.74931431,6.1062713,.73841703,1,.77642775,.86922705,.56185138,0,.32637179,.22239938,41.304806,.17217666,.42004848,.35522234,.29556361,.17703737,.28372088,.26117954
United Kingdom,GBR,High-income economies,Europe & Central Asia,High-income economies,High income,High income,No,ESS,2016,Retrospective question,1970,dad,son,453,.0028775337,.42758939,.094166391,.2035691,.2717976,.0028775337,.11325928,.084331147,.28430322,.51522881,10.973692,14.60641,5.1368599,3.6390886,.80522513,.70640898,.72198766,5.565311,.71480125,0,.75324982,.74473745,.60027707,0,.35072878,.24846564,40.636692,.17114575,.40347061,.36589056,.26205015,.20091353,.26529852,.24004589
United Kingdom,GBR,High-income economies,Europe & Central Asia,High-income economies,High income,High income,No,ESS,2016,Retrospective question,1970,max,all,937,.001579363,.338202,.097221494,.21535517,.34764197,.0026158728,.11719017,.10483266,.25213084,.52323049,11.918218,14.745947,5.1177616,3.5665953,.53874737,.65441346,.66790575,5.1390519,.68146956,0,.70128131,.70296848,.56368953,0,.36910105,.25722849,40.943325,.15800467,.41786197,.37231731,.28759465,.18208334,.25196633,.25041133
United Kingdom,GBR,High-income economies,Europe & Central Asia,High-income economies,High income,High income,No,ESS,2016,Retrospective question,1970,max,daughter,526,0,.34761637,.10094023,.21167617,.33976725,.0020934597,.1149352,.12929878,.22683798,.52683461,11.805217,14.852474,5.0831909,3.4700058,.7443375,.66967487,.69122338,5.3873048,.6908133,,.71709347,.68821347,.58296335,0,.34592912,.23614617,41.809818,.16992339,.42181426,.3688862,.30024543,.16239707,.28240365,.26377171
United Kingdom,GBR,High-income economies,Europe & Central Asia,High-income economies,High income,High income,No,ESS,2016,Retrospective question,1970,max,son,411,.0031281831,.32896969,.093574665,.21896303,.35536444,.0031281831,.11940152,.080839686,.27693453,.51969606,12.029034,14.641479,5.1546068,3.6596756,.80522513,.63908499,.64480251,4.889709,.67230648,0,.68489605,.71857715,.54541749,0,.39221829,.27846774,40.240772,.14710571,.41411716,.37586215,.27442962,.20260251,.22365053,.23730931
United Kingdom,GBR,High-income economies,Europe & Central Asia,High-income economies,High income,High income,No,ESS,2016,Retrospective question,1970,mom,all,1090,.0069417385,.4391506,.16576701,.1730237,.21511695,.0022727961,.11426944,.11486234,.26431018,.50428528,10.097138,14.621632,4.6117182,3.5811315,.53874737,.74674034,.77660531,5.9989901,.74535149,.80232233,.77029371,.83379626,.60132492,0,.33333319,.25884277,41.396069,.1678047,.38685858,.35582703,.27648422,.19988403,.28249332,.25056097
United Kingdom,GBR,High-income economies,Europe & Central Asia,High-income economies,High income,High income,No,ESS,2016,Retrospective question,1970,mom,daughter,614,.0047953813,.45774809,.15670168,.16803548,.2127194,.0018105671,.11091868,.13699992,.24155331,.50871754,10.004086,14.768186,4.5750437,3.4925358,.7443375,.75906503,.79970753,6.2557483,.75982821,1,.78903562,.79502052,.63701564,0,.33756602,.25769404,41.862991,.17030609,.4006995,.34867522,.28472513,.19629355,.28340936,.26332647
United Kingdom,GBR,High-income economies,Europe & Central Asia,High-income economies,High income,High income,No,ESS,2016,Retrospective question,1970,mom,son,476,.009065859,.42074579,.17473844,.17796023,.21748967,.0027302364,.11758547,.092954114,.28683129,.49989888,10.189227,14.476597,4.6502337,3.6642697,.80522513,.734469,.75363356,5.7433429,.73102474,.69884413,.75011486,.86820918,.56797385,0,.33172676,.2613925,40.765621,.16515371,.3743023,.36333305,.26787043,.20364283,.28155726,.23792775
United Kingdom,GBR,High-income economies,Europe & Central Asia,High-income economies,High income,High income,No,ESS,2016,Retrospective question,1980,avg,all,761,.0030590557,.24002233,.20353043,.26030272,.29308546,0,.1022369,.094915867,.24347422,.55937302,11.339829,15.154289,4.4473867,3.2054467,.5493201,.68494874,.7595551,5.6154346,.70119905,1,.70298386,.7392506,.62215781,0,.29603443,.21336631,42.283089,.16779342,.39096236,.34579864,.27734107,.21291824,.30675289,.25102559
United Kingdom,GBR,High-income economies,Europe & Central Asia,High-income economies,High income,High income,No,ESS,2016,Retrospective question,1980,avg,daughter,440,.0020756114,.21973149,.223046,.2635718,.29157507,0,.072190098,.097791493,.25031853,.57969987,11.329006,15.327687,4.2843976,3.0857646,.75883722,.70973468,.78096092,5.6808333,.7369324,1,.75201929,.83067697,.56985092,0,.31008571,.22333398,42.900028,.16462798,.4354271,.31503448,.25415158,.26618594,.22717009,.24975781
United Kingdom,GBR,High-income economies,Europe & Central Asia,High-income economies,High income,High income,No,ESS,2016,Retrospective question,1980,avg,son,321,.0040488564,.26044431,.18388872,.25701252,.29460561,0,.13247789,.092021652,.23658566,.5389148,11.350722,14.979771,4.6116691,3.3167667,.69727749,.65989548,.73793519,5.5493307,.66523468,1,.66134632,.62763917,.67614633,0,.28486934,.20488137,40.09486,.16914891,.36212504,.37069008,.30122542,.15893558,.37906918,.25230154
United Kingdom,GBR,High-income economies,Europe & Central Asia,High-income economies,High income,High income,No,ESS,2016,Retrospective question,1980,dad,all,837,.0043717278,.36529195,.11412917,.21460438,.30160278,0,.11354879,.096706435,.25436801,.53537673,11.399842,14.890654,5.0683951,3.3467617,.5493201,.67438883,.71036744,5.8310676,.69665158,1,.74075204,.8024866,.48667076,0,.22152543,.14627762,43.738632,.19849646,.3893756,.32205638,.27010933,.20933783,.30039099,.25087932
United Kingdom,GBR,High-income economies,Europe & Central Asia,High-income economies,High income,High income,No,ESS,2016,Retrospective question,1980,dad,daughter,480,.001890292,.37219724,.13196884,.21933848,.27460515,0,.085258394,.097317792,.25749388,.55992991,11.143579,15.108187,4.8950315,3.2128263,.75883722,.73939979,.72771287,6.0639334,.74791199,1,.81415969,.88575387,.52223676,0,.20203647,.13260551,45.684761,.20182362,.42183164,.26948252,.25282955,.2679657,.272843,.25380602
United Kingdom,GBR,High-income economies,Europe & Central Asia,High-income economies,High income,High income,No,ESS,2016,Retrospective question,1980,dad,son,357,.0068290676,.35845372,.096462734,.20991625,.32833824,0,.14156449,.096101008,.2512725,.51106203,11.653616,14.675232,5.2282538,3.4649482,.69727749,.60485876,.6927827,5.5820146,.64588892,1,.66527003,.6896764,.44986919,0,.24576946,.16288008,40.636147,.18631114,.36451721,.37904942,.28894418,.14569525,.3227708,.24798098
United Kingdom,GBR,High-income economies,Europe & Central Asia,High-income economies,High income,High income,No,ESS,2016,Retrospective question,1980,max,all,761,.0030590557,.24002233,.12925741,.20833448,.41932672,0,.1022369,.094915867,.24347422,.55937302,12.785448,15.154289,5.0031877,3.2054467,.5493201,.63062257,.65158904,5.3052669,.67379522,1,.70298386,.68889576,.50567681,0,.27953625,.17909352,42.524487,.17695448,.41374022,.34038508,.26842681,.20591499,.28747043,.25103807
United Kingdom,GBR,High-income economies,Europe & Central Asia,High-income economies,High income,High income,No,ESS,2016,Retrospective question,1980,max,daughter,440,.0020756114,.21973149,.14137545,.22864467,.40817279,0,.072190098,.097791493,.25031853,.57969987,12.755092,15.327687,4.7769198,3.0857646,.75883722,.67721057,.64473915,5.2400603,.70418674,1,.75201929,.80982953,.52038699,0,.27529818,.17783538,43.429852,.16357769,.42197093,.31666619,.24031964,.2794365,.23552278,.24891263
United Kingdom,GBR,High-income economies,Europe & Central Asia,High-income economies,High income,High income,No,ESS,2016,Retrospective question,1980,max,son,321,.0040488564,.26044431,.11706105,.18789302,.43055278,0,.13247789,.092021652,.23658566,.5389148,12.816,14.979771,5.227675,3.3167667,.69727749,.58189064,.65881252,5.3734741,.64320731,1,.66134632,.5418992,.48766041,0,.28457788,.18055414,40.570572,.17299604,.38607177,.36457866,.29707557,.16534972,.33373773,.25317729
United Kingdom,GBR,High-income economies,Europe & Central Asia,High-income economies,High income,High income,No,ESS,2016,Retrospective question,1980,mom,all,904,.0057916637,.33193886,.1709401,.18334113,.30798826,.00051163119,.096090071,.11513954,.26002693,.5282318,11.267126,15.000831,4.8455744,3.2279155,.5493201,.69625229,.75237447,5.8960381,.69824487,1,.76719373,.71321017,.54240686,0,.27812475,.18527488,42.02634,.17008832,.40758452,.35916051,.24865407,.22134839,.3405067,.25072148
United Kingdom,GBR,High-income economies,Europe & Central Asia,High-income economies,High income,High income,No,ESS,2016,Retrospective question,1980,mom,daughter,529,.0017602198,.30597758,.17797253,.20596647,.30832317,.0010011994,.070830472,.11445891,.26622275,.54748666,11.428033,15.106428,4.6555357,3.1100967,.75883722,.70885104,.74604005,5.5863638,.72614825,1,.78286678,.74373972,.5662604,0,.34019339,.22726372,41.84845,.1489801,.4354659,.35888058,.25030112,.24183823,.27840611,.24045318
United Kingdom,GBR,High-income economies,Europe & Central Asia,High-income economies,High income,High income,No,ESS,2016,Retrospective question,1980,mom,son,375,.01000479,.35907009,.16359074,.15969613,.30763826,0,.12248802,.11585085,.2535519,.50810921,11.098969,14.890474,5.0367203,3.3468497,.69727749,.68309879,.75913149,6.2193484,.66908407,1,.75323617,.67849982,.51025558,0,.22080863,.14672509,42.282669,.19170557,.37811866,.35940677,.2471274,.20176023,.39483273,.26145253
Georgia,GEO,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1940,avg,all,289,.086163454,.1577177,.18602727,.29155567,.27853587,0,.0092314463,.053201351,.54390603,.39366114,9.9409742,12.666265,4.5585337,2.370929,.48174724,.72475606,.66325182,3.924098,.74381328,1,.96887702,.98130107,.3476668,0,.59008032,.30690539,36.749084,.087828524,.59761095,.3759084,.30058092,.23568213,.11466072,.25210243
Georgia,GEO,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1940,avg,daughter,168,.094965063,.14012574,.19228519,.30720755,.26541644,0,0,.062240832,.60887319,.32888597,9.9742594,12.456054,4.4268637,2.1236992,.64923674,.69372171,.64604235,3.542491,.71518403,1,1,.98705363,.27574185,0,.60241014,.28899419,36.114918,.049801804,.58805037,.39715523,.33491218,.21813078,.12767495,.21111308
Georgia,GEO,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1940,avg,son,121,.072647177,.18473299,.17641723,.26751968,.2986829,0,.023407809,.03931978,.44413862,.49313378,9.8898582,12.989079,4.7726121,2.684612,.66968197,.77467495,.69016528,4.5379143,.78777802,1,.93262357,.97167253,.47450522,0,.59002262,.33188993,40.487499,.12739076,.64712864,.37329274,.26105732,.24981831,.097392723,.31504816
Georgia,GEO,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1940,dad,all,295,.087981246,.19327705,.17848383,.25979152,.28046635,0,.0090751667,.053152237,.55077577,.38699684,10.154675,12.640146,4.8675256,2.3606069,.48174724,.748743,.62773991,3.9371486,.76172769,1,.97503304,.98084074,.33584172,0,.56586158,.27442622,37.457115,.094223686,.59565282,.3724224,.32169458,.21165933,.12097073,.25239259
Georgia,GEO,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1940,dad,daughter,171,.093928032,.17506482,.18755652,.25752494,.28592572,0,0,.062975794,.61172968,.32529449,10.302178,12.437325,4.7007976,2.1206822,.64923674,.72244453,.61641443,3.4902182,.74121451,1,1,.98687214,.23994538,0,.58559984,.26418307,35.36702,.055016052,.57784063,.38866231,.35406747,.20225415,.14859502,.21429868
Georgia,GEO,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1940,dad,son,124,.078988388,.22081798,.16476393,.26321915,.27221054,0,.022798834,.038296837,.4585999,.48030445,9.9316158,12.946859,5.1213055,2.6630039,.66968197,.7877627,.64433426,4.6002698,.79274821,1,.94510031,.97045809,.4777211,0,.56299013,.2927466,40.408531,.15244547,.64410096,.34859923,.27388519,.22543089,.087476708,.30999908
Georgia,GEO,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1940,max,all,289,.086163454,.1577177,.17917468,.25401786,.32292631,0,.0092314463,.053201351,.54390603,.39366114,10.557796,12.666265,4.8374023,2.370929,.48174724,.72002232,.5750097,3.6960673,.73932391,1,.96887702,.98058593,.28674951,0,.5845086,.28648195,36.85437,.090541162,.6299603,.37750238,.31488207,.21707436,.11667275,.25231564
Georgia,GEO,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1940,max,daughter,168,.094965063,.14012574,.19161116,.26131612,.31198192,0,0,.062240832,.60887319,.32888597,10.563772,12.456054,4.7104502,2.1236992,.64923674,.69515866,.57263374,3.3422651,.71450996,1,1,.98700809,.20691091,0,.58220559,.26248646,35.326683,.056786381,.58255678,.39280716,.35523698,.19516949,.13970649,.21172698
Georgia,GEO,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1940,max,son,121,.072647177,.18473299,.16007645,.24281022,.33973315,0,.023407809,.03931978,.44413862,.49313378,10.548617,12.989079,5.0467544,2.684612,.66968197,.75980932,.57852519,4.2622232,.7774297,1,.93262357,.96878082,.41869885,0,.59940708,.31885356,39.970718,.13093612,.67789871,.3718096,.2715106,.22974387,.094599582,.31464601
Georgia,GEO,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1940,mom,all,297,.095143214,.17685854,.23895456,.26965544,.21938823,0,.0088465717,.057061929,.5529412,.38115028,9.6731625,12.610021,4.4813876,2.3562748,.48174724,.76588243,.67482054,3.8878138,.7776162,1,.9734025,.98604971,.35207152,0,.56841737,.29886892,38.565731,.11384724,.57751828,.35729298,.2959491,.23431085,.11528644,.25268641
Georgia,GEO,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1940,mom,daughter,175,.098960213,.16693999,.2594603,.29537418,.17926531,0,0,.068246655,.61676574,.3149876,9.6001911,12.381997,4.2784333,2.1126535,.64923674,.74516547,.68992668,3.4634438,.76409703,1,1,.99099499,.29982001,0,.57641649,.28462952,35.388264,.090400122,.53588372,.37019524,.31798488,.22141975,.12190216,.20781882
Georgia,GEO,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Upper middle income,No,LITS,2016,Retrospective question,1940,mom,son,122,.088958368,.19293001,.20572823,.2279823,.28440109,0,.02318104,.038938858,.44952372,.48835638,9.7914009,12.979497,4.8086152,2.6732557,.66968197,.80438292,.65020001,4.6764641,.7995218,1,.93611121,.9759438,.46176404,0,.56552768,.31439409,42.621254,.15479657,.61289126,.34455052,.25788748,.25394917,.12572739,.32538721
